SubstationID,LoadRelayCount,OvercurrentCount,FromDistanceRelayCount,ToDistanceRelayCount,TotalRelayCount,CountLoad,CountLine,CountBus,Longitude,Latitude,Name,ZoneName,AreaName,NomkVMax,GenMWMax,GenMW,GenMvar,LoadMW,LoadMvar,ShuntMW,ShuntMvar
1122,2,0,0,0,2,2,2,1,-95.94,29.13,VAN VLECK,Bay City,Coast,115,0,,,7.31,2.07,,
1123,1,0,0,0,1,1,4,1,-95.1,30.06,HUFFMAN,East Houston,Coast,115,0,,,37.41,10.6,,
1124,1,0,0,0,1,1,5,1,-95.44,29.85,HOUSTON 53,Houston,Coast,115,0,,,70.42,19.95,,
1125,1,0,0,0,1,1,6,1,-95.68,29.77,HOUSTON 91,Houston,Coast,115,0,,,25.49,7.22,,
1126,1,0,0,0,1,1,2,1,-95.86,29.55,ROSENBERG,Houston,Coast,115,0,,,105.72,29.95,0,103.27
1127,1,0,0,0,1,1,5,1,-95.19,29.65,PASADENA 5,East Houston,Coast,115,0,,,73.59,20.85,,
1128,1,0,0,0,1,1,10,1,-95.41,29.75,HOUSTON 45,Houston,Coast,115,0,,,56.83,16.1,,
1129,0,0,0,0,0,0,8,3,-95.22,29.82,HOUSTON 6,East Houston,Coast,500,878.4,875.97,-97.49,,,,
1130,1,0,0,0,1,1,8,1,-95.14,29.65,PASADENA 4,East Houston,Coast,115,0,,,69.67,19.74,,
1131,2,0,0,0,2,2,6,1,-95.45,29.95,HOUSTON 57,Spring,Coast,115,0,,,177.73,50.36,,
1132,1,0,0,0,1,1,3,1,-94.83,29.28,GALVESTON 2,Galveston,Coast,115,0,,,53.26,15.09,,
1133,1,0,0,0,1,1,6,3,-96.56,28.65,POINT COMFORT 1,Victoria,Coast,500,373.1,372.07,189.91,53.66,15.2,,
1134,1,0,0,0,1,1,13,2,-95.74,29.75,KATY 2,Houston,Coast,230,0,,,215.67,61.11,,
1135,1,0,0,0,1,1,4,1,-95.47,30.14,SPRING 3,Spring,Coast,115,0,,,69.41,19.67,,
1136,1,0,0,0,1,1,4,1,-95.31,29.23,DANBURY,Galveston,Coast,115,0,,,8.59,2.43,,
1137,1,0,0,0,1,1,6,1,-96.19,29.35,WHARTON 2,Bay City,Coast,115,0,,,42.91,12.16,,
1138,0,0,0,0,0,0,5,3,-96.96,28.68,VICTORIA 1,Victoria,Coast,500,102.4,102.12,52.12,,,,
1139,1,0,0,0,1,1,6,1,-95.48,29.68,HOUSTON 64,Houston,Coast,115,0,,,97.88,27.73,,
1140,1,0,0,0,1,1,5,1,-95.49,29.62,HOUSTON 65,Houston,Coast,115,0,,,48.22,13.66,,
1141,1,0,0,0,1,1,7,1,-95.04,29.69,LA PORTE,East Houston,Coast,115,176.4,175.91,-6.01,107,30.32,,
1142,1,0,0,0,1,1,7,2,-95.65,30.22,MAGNOLIA 1,Spring,Coast,230,0,,,90.64,25.68,,
1143,1,0,0,0,1,1,10,3,-95.19,29.43,ALVIN,Galveston,Coast,500,1508.9,458.56,452.1,139.88,39.63,,
1144,1,0,0,0,1,1,3,1,-95.6,29.93,HOUSTON 86,Houston,Coast,115,0,,,105.98,30.03,,
1145,1,0,0,0,1,1,2,1,-95.56,28.96,BRAZORIA,Galveston,Coast,115,0,,,41.8,11.84,,
1146,1,0,0,0,1,1,4,1,-95.62,29.75,HOUSTON 87,Houston,Coast,115,0,,,156.45,44.33,,
1147,1,0,0,0,1,1,5,3,-95.41,28.99,FREEPORT 2,Galveston,Coast,500,1030.82,288.68,216.42,46.92,13.29,,
1148,1,0,0,0,1,1,4,1,-95.5,30.23,CONROE 6,Spring,Coast,115,0,,,35.57,10.08,,
1149,1,0,0,0,1,1,3,1,-95.91,30.95,MADISONVILLE,Spring,Coast,115,0,,,22.94,6.5,,
1150,1,0,0,0,1,1,2,1,-96.14,31.13,NORMANGEE,Aggieland,East,115,0,,,10.82,3.07,,
1151,1,0,0,0,1,1,2,1,-95.08,32.27,ARP,Tyler,East,115,0,,,11.81,3.35,,
1152,1,0,0,0,1,1,2,1,-95.93,31.14,CENTERVILLE,Aggieland,East,115,0,,,11.99,3.4,0,40.28
1153,1,0,0,0,1,1,5,2,-94.83,31.34,LUFKIN 3,Tyler,East,230,0,,,102.01,28.9,0,148.75
1154,1,0,0,0,1,1,2,1,-95.41,32.22,FLINT,Tyler,East,115,0,,,37.4,10.6,0,74.89
1155,1,0,0,0,1,1,2,1,-95.35,32.11,BULLARD,Tyler,East,115,0,,,30.07,8.52,,
1156,1,0,0,0,1,1,2,1,-95.52,32.27,CHANDLER,Tyler,East,115,0,,,39.22,11.11,,
1157,1,0,0,0,1,1,2,1,-95.85,30.32,PLANTERSVILLE,Aggieland,East,115,0,,,9.81,2.78,,
1158,1,0,0,0,1,1,3,1,-96.23,31.24,MARQUEZ,Aggieland,East,115,0,,,5.39,1.53,,
1159,2,0,0,0,2,2,3,1,-95.98,31.93,TENNESSEE COLONY,Aggieland,East,115,0,,,27.25,7.72,,
1160,1,0,0,0,1,1,2,1,-96.01,30.53,ANDERSON,Aggieland,East,115,0,,,7.6,2.15,,
1161,1,0,0,0,1,1,3,1,-95.42,32.82,MINEOLA,Tyler,East,115,0,,,60.03,17.01,0,50.56
1162,1,0,0,0,1,1,2,1,-95.5,31.09,LOVELADY,Aggieland,East,115,0,,,15.15,4.29,,
1163,1,0,0,0,1,1,2,1,-94.51,31.23,HUNTINGTON,Tyler,East,115,0,,,23.93,6.78,,
1164,1,0,0,0,1,1,2,1,-96.32,30.66,BRYAN 4,Aggieland,East,115,0,,,69.86,19.79,0,58.32
1165,1,0,0,0,1,1,2,1,-95.42,32.04,FRANKSTON,Tyler,East,115,0,,,18.44,5.22,,
1166,1,0,0,0,1,1,6,2,-95.3,32.32,TYLER 4,Tyler,East,230,0,,,103.12,29.22,0,188.76
1167,1,0,0,0,1,1,4,1,-95.66,32.43,BEN WHEELER,Tyler,East,115,0,,,17.35,4.92,,
1168,1,0,0,0,1,1,3,1,-94.52,31.82,GARRISON,Tyler,East,115,0,,,10.73,3.04,,
1169,1,0,0,0,1,1,2,1,-94.37,31.47,ETOILE,Tyler,East,115,0,,,6.89,1.95,0,17.55
1170,0,0,0,0,0,0,4,2,-94.74,31.37,LUFKIN 1,Tyler,East,115,44,33,0,,,,
1171,1,0,0,0,1,1,3,1,-95.48,31.86,PALESTINE 1,Tyler,East,115,0,,,50.76,14.38,0,53.96
1172,1,0,0,0,1,1,2,1,-95.44,32.54,LINDALE,Tyler,East,115,0,,,55.08,15.61,,
1173,1,0,0,0,1,1,2,1,-95.22,32.22,WHITEHOUSE,Tyler,East,115,0,,,39.38,11.16,,
1174,1,0,0,0,1,1,2,1,-94.94,32.25,OVERTON,Tyler,East,115,0,,,24.06,6.82,,
1175,2,0,0,0,2,2,2,1,-95.69,32.65,GRAND SALINE,Tyler,East,115,0,,,25.65,7.27,,
1176,3,0,0,0,3,3,5,7,-95.92,30.59,SHIRO,Aggieland,East,500,939.72,0,0,77.96,22.09,,
1177,1,0,0,0,1,1,2,1,-95.72,30.96,MIDWAY,Aggieland,East,115,0,,,11.29,3.2,,
1178,1,0,0,1,2,1,3,1,-95.61,33.17,SULPHUR SPRINGS,Tyler,East,115,0,,,73.15,20.73,,
1179,1,0,0,0,1,1,2,1,-95.64,32.54,VAN,Tyler,East,115,0,,,12.61,3.57,,
1180,2,0,0,0,2,2,4,1,-95.64,32.16,MURCHISON,Tyler,East,115,0,,,18.09,5.13,,
1181,1,0,0,0,1,1,2,1,-94.63,31.72,NACOGDOCHES 2,Tyler,East,115,0,,,52.77,14.95,0,51.99
1182,1,0,0,0,1,1,2,1,-94.76,31.19,DIBOLL,Tyler,East,115,0,,,27.31,7.74,,
1183,0,0,0,1,1,0,7,9,-96.11,31.89,FAIRFIELD 1,Aggieland,East,500,1036.02,516.57,49.55,,,,
1184,1,0,0,0,1,1,2,1,-95.39,32.3,TYLER 8,Tyler,East,115,0,,,15.19,4.3,,
1185,1,0,0,0,1,1,3,1,-95.81,32.24,ATHENS 1,Tyler,East,115,0,,,20.96,5.94,,
1186,1,0,0,0,1,1,2,1,-96.01,31.47,BUFFALO,Aggieland,East,115,0,,,16.16,4.58,,
1187,1,0,0,0,1,1,3,1,-95.19,31.78,RUSK,Tyler,East,115,0,,,33.79,9.57,,
1188,1,0,0,0,1,1,2,1,-95.11,32.48,WINONA,Tyler,East,115,0,,,10.55,2.99,,
1189,0,0,0,1,1,0,5,5,-96.05,31.82,FAIRFIELD 2,Aggieland,East,500,1186.8,0,0,,,,
1190,1,0,0,0,1,1,2,1,-94.85,31.8,CUSHING 2,Tyler,East,115,0,,,10.19,2.89,,
1191,1,0,0,0,1,1,3,1,-94.74,31.63,NACOGDOCHES 3,Tyler,East,115,0,,,69.38,19.66,,
1192,1,0,0,0,1,1,2,1,-96.09,31.78,FAIRFIELD 3,Aggieland,East,115,0,,,21.23,6.01,,
1193,1,0,0,1,2,1,4,1,-96.12,32.17,TRINIDAD 2,Aggieland,East,115,0,,,6.85,1.94,,
1194,1,0,0,0,1,1,3,1,-95.47,33.26,DIKE,Tyler,East,115,0,,,3.23,0.92,,
1195,0,0,0,0,0,0,5,5,-96.25,31.42,JEWETT 1,Aggieland,East,500,1849.8,922.34,-94.45,,,,
1196,2,0,0,0,2,2,2,1,-95.81,31.95,PALESTINE 2,Tyler,East,115,0,,,70.08,19.86,,
1197,1,0,0,0,1,1,3,1,-95.75,32.88,EMORY,Tyler,East,115,0,,,19.05,5.4,,
1198,0,0,0,1,1,0,4,7,-94.62,32.02,MT. ENTERPRISE,Tyler,East,500,939.6,937,29.01,,,,
1199,1,0,0,0,1,1,3,1,-95.44,32.41,TYLER 9,Tyler,East,115,0,,,26.05,7.38,,
1200,1,0,0,0,1,1,5,7,-96.49,31.18,FRANKLIN,Aggieland,East,500,1795.4,895.21,139.83,21.25,6.02,,
1201,1,0,0,0,1,1,3,1,-95.21,32.42,TYLER 3,Tyler,East,115,0,,,21.47,6.08,,
1202,1,0,0,0,1,1,2,1,-95.58,31.61,ELKHART,Aggieland,East,115,0,,,15.21,4.31,,
1203,2,0,0,0,2,2,2,1,-96.43,31.89,WORTHAM,Aggieland,East,115,0,,,11.87,3.36,0,37.11
1204,1,0,0,0,1,1,2,1,-95.86,31.56,OAKWOOD,Aggieland,East,115,0,,,7.11,2.01,,
1205,1,0,0,0,1,1,3,1,-94.86,33.24,COOKVILLE,Tyler,East,115,0,,,4.91,1.39,0,0
1206,1,0,0,0,1,1,4,2,-96.27,30.56,COLLEGE STATION 1,Aggieland,East,230,0,,,146.81,41.6,,
1207,1,0,0,0,1,1,2,1,-95.85,32.72,EDGEWOOD,Tyler,East,115,0,,,11.17,3.16,,
1208,0,0,0,0,0,0,5,3,-94.9,31.83,CUSHING 1,Tyler,East,230,114,85.5,0,,,,
1209,1,0,0,0,1,1,4,1,-95.18,32.3,TYLER 2,Tyler,East,115,0,,,41.13,11.65,,
1210,1,0,0,0,1,1,2,1,-95.06,31.61,ALTO,Tyler,East,115,0,,,12.54,3.55,,
1211,1,0,0,0,1,1,3,1,-96.69,31,CALVERT,Aggieland,East,115,0,,,4.76,1.35,,
1212,1,0,0,0,1,1,2,1,-96.15,31.33,JEWETT 2,Aggieland,East,115,0,,,8.15,2.31,,
1213,1,0,0,0,1,1,3,1,-96.05,30.37,NAVASOTA,Aggieland,East,115,0,,,46.53,13.18,,
1214,5,0,0,0,5,5,3,2,-95.16,33.33,MOUNT PLEASANT 2,Tyler,East,230,0,,,99.89,28.3,,
1215,2,0,0,0,2,2,2,1,-95.2,33.02,SCROGGINS,Tyler,East,115,0,,,9.21,2.61,0,31.65
1216,1,0,0,0,1,1,3,1,-95.99,32.7,WILLS POINT,Tyler,East,115,0,,,43.93,12.45,,
1217,1,0,0,0,1,1,3,1,-95.91,32.09,ATHENS 2,Tyler,East,115,0,,,51.76,14.67,,
1218,1,0,0,0,1,1,2,1,-95.91,32.99,POINT,Tyler,East,115,0,,,20.41,5.78,0,41.32
1219,1,0,0,0,1,1,5,1,-94.64,31.3,LUFKIN 2,Tyler,East,115,0,,,87.11,24.68,,
1220,2,0,0,0,2,2,5,6,-94.99,31.94,JACKSONVILLE 1,Tyler,East,500,713.4,227.52,69.52,24.41,6.92,,
1221,2,0,0,0,2,2,3,1,-95.26,31.19,CROCKETT,Aggieland,East,115,0,,,36.62,10.38,,
1222,2,0,0,0,2,2,4,1,-94.7,31.93,HENDERSON 1,Tyler,East,115,0,,,48,13.6,,
1223,1,0,0,0,1,1,4,1,-96.31,30.8,BRYAN 3,Aggieland,East,115,0,,,31.9,9.04,0,104.53
1224,1,0,0,0,1,1,3,1,-95.26,31.95,JACKSONVILLE 2,Tyler,East,115,0,,,79.16,22.43,,
1225,1,0,0,0,1,1,2,1,-96.55,30.74,BRYAN 5,Aggieland,East,115,0,,,29.41,8.33,,
1226,1,0,0,0,1,1,2,1,-96.01,32.13,MALAKOFF,Tyler,East,115,0,,,17.53,4.97,,
1227,2,0,0,1,3,2,3,1,-95.8,33.1,CUMBY,Tyler,East,115,0,,,20.2,5.72,,
1228,1,0,0,0,1,1,2,1,-94.53,31.51,NACOGDOCHES 1,Tyler,East,115,0,,,45.16,12.8,0,30.93
1229,0,0,0,1,1,0,6,6,-95.04,33.09,MOUNT PLEASANT 1,Tyler,East,500,1980,1974.51,-95.1,,,,
1230,1,0,0,0,1,1,2,1,-96.23,31.48,TEAGUE,Aggieland,East,115,0,,,21.93,6.21,,
1231,1,0,0,0,1,1,6,2,-95.32,32.24,TYLER 7,Tyler,East,230,0,,,111.5,31.59,,
1232,1,0,0,0,1,1,5,1,-95.32,32.36,TYLER 6,Tyler,East,115,0,,,81.21,23.01,,
1233,1,0,0,0,1,1,3,1,-95.57,32.93,YANTIS,Tyler,East,115,0,,,10.05,2.85,,
1234,3,0,0,0,3,3,2,1,-95.13,31.39,POLLOK,Tyler,East,115,0,,,24.32,6.89,,
1235,1,0,0,0,1,1,3,1,-95.09,32.36,TYLER 1,Tyler,East,115,0,,,6.5,1.84,0,62.35
1236,1,0,0,0,1,1,4,2,-96.33,30.61,COLLEGE STATION 2,Aggieland,East,230,0,,,168.51,47.75,,
1237,1,0,0,0,1,1,2,1,-96.53,30.87,HEARNE,Aggieland,East,115,0,,,20.94,5.93,,
1238,1,0,0,0,1,1,2,1,-95.36,33.18,MOUNT VERNON,Tyler,East,115,0,,,22.36,6.34,,
1239,2,0,0,0,2,2,2,1,-96.1,30.73,IOLA,Aggieland,East,115,0,,,22.94,6.5,,
1240,2,0,0,0,2,2,3,1,-96.33,31.77,STREETMAN,Aggieland,East,115,0,,,6.04,1.71,,
1241,1,0,0,0,1,1,2,1,-95.46,33.01,COMO,Tyler,East,115,0,,,6.16,1.74,,
1242,1,0,0,0,1,1,2,1,-94.73,32.24,HENDERSON 2,Tyler,East,115,0,,,49.91,14.14,,
1243,0,0,0,0,0,0,7,3,-96.1,32.12,TRINIDAD 1,Aggieland,East,230,243.3,0,0,,,,
1244,1,0,0,0,1,1,2,1,-94.38,31.14,ZAVALLA,Tyler,East,115,0,,,8.51,2.41,,
1245,1,0,0,0,1,1,3,1,-95.48,31.42,GRAPELAND,Aggieland,East,115,0,,,17.38,4.92,0,49.22
1246,1,0,0,0,1,1,3,1,-96.37,30.65,BRYAN 2,Aggieland,East,115,22,0,0,46.35,13.13,,
1247,1,0,0,0,1,1,4,1,-95.89,32.52,CANTON,Tyler,East,115,0,,,38.55,10.92,,
1248,1,0,0,0,1,1,3,1,-95.31,32.47,TYLER 5,Tyler,East,115,0,,,26.31,7.46,,
1249,0,0,0,0,0,0,5,3,-96.7,31.09,BREMOND,Aggieland,East,500,349.2,174.12,-21.3,,,,
1250,1,0,0,0,1,1,5,3,-96.46,30.72,BRYAN 1,Aggieland,East,500,203.2,0,0,90.76,25.71,0,115.25
